,#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
2896,84,Doduo,Normal,Flying,310,44,86,29,34,38,79,1,False
2897,36,Clefable,Fairy,None,483,101,60,69,98,95,60,1,False
2898,50,Diglett,Ground,None,265,6,50,31,34,41,103,1,False
2899,53,Persian,Normal,None,440,66,66,63,69,63,113,1,False
2900,116,Horsea,Water,None,295,35,36,72,67,25,60,1,False
2901,88,Grimer,Poison,None,325,76,85,51,42,42,29,1,False
2902,43,Oddish,Grass,Poison,320,40,45,62,73,70,30,1,False
2903,126,Magmar,Fire,None,495,74,87,51,102,82,99,1,False
2904,15,Beedrill,Bug,Poison,395,61,100,46,44,70,74,1,False
2905,118,Goldeen,Water,None,320,46,65,58,37,47,67,1,False
2906,110,Weezing,Poison,None,490,58,97,124,79,69,63,1,False
2907,1,Bulbasaur,Grass,Poison,318,50,46,57,52,56,57,1,False
2908,29,Nidoran♀,Poison,None,275,57,54,50,42,43,29,1,False
2909,2,Ivysaur,Grass,Poison,405,54,60,70,72,84,65,1,False
2910,144,Articuno,Ice,Flying,580,87,90,98,84,131,90,1,True
2911,132,Ditto,Normal,None,288,44,49,51,50,57,37,1,False
2912,21,Spearow,Normal,Flying,262,43,68,22,29,33,67,1,False
2913,114,Tangela,Grass,None,435,59,53,113,105,42,63,1,False
2914,41,Zubat,Poison,Flying,245,42,42,33,30,35,63,1,False
2915,85,Dodrio,Normal,Flying,460,64,115,66,64,60,91,1,False
2916,87,Dewgong,Water,Ice,475,88,66,88,69,102,62,1,False
2917,21,Spearow,Normal,Flying,262,50,52,32,28,24,76,1,False
2918,130,GyaradosMega Gyarados,Water,Dark,640,96,155,113,61,136,79,1,False
2919,79,Slowpoke,Water,Psychic,315,84,75,63,40,40,13,1,False
2920,150,MewtwoMega Mewtwo Y,Psychic,None,780,108,144,71,195,122,140,1,True
2921,9,Blastoise,Water,None,530,89,75,100,90,101,75,1,False
2922,34,Nidoking,Poison,Ground,505,88,95,79,75,76,92,1,False
2923,65,AlakazamMega Alakazam,Psychic,None,590,45,59,74,176,93,143,1,False
2924,117,Seadra,Water,None,440,56,73,98,100,32,81,1,False
2925,6,Charizard,Fire,Flying,534,69,89,83,107,81,105,1,False
2926,78,Rapidash,Fire,None,500,55,105,64,86,78,112,1,False
2927,134,Vaporeon,Water,None,525,132,61,65,105,99,63,1,False
2928,26,Raichu,Electric,None,485,65,96,47,87,84,106,1,False
2929,127,PinsirMega Pinsir,Bug,Flying,600,61,152,126,57,97,107,1,False
2930,146,Moltres,Fire,Flying,580,95,95,98,118,94,80,1,True
2931,62,Poliwrath,Water,Fighting,510,77,100,102,64,92,75,1,False
2932,23,Ekans,Poison,None,288,39,44,47,44,55,59,1,False
2933,150,MewtwoMega Mewtwo X,Psychic,Fighting,780,112,196,105,151,99,117,1,True
2934,80,Slowbro,Water,Psychic,490,98,78,101,100,75,38,1,False
2935,83,Farfetch'd,Normal,Flying,352,53,62,51,52,69,65,1,False
2936,95,Onix,Rock,Ground,385,37,43,166,31,41,67,1,False
2937,6,CharizardMega Charizard X,Fire,Dragon,634,86,129,109,130,76,104,1,False
2938,150,Mewtwo,Psychic,None,680,100,110,89,158,89,134,1,True
2939,93,Haunter,Ghost,Poison,405,48,55,31,116,56,99,1,False
2940,44,Gloom,Grass,Poison,395,57,68,68,88,75,39,1,False
2941,150,MewtwoMega Mewtwo X,Psychic,Fighting,780,98,183,104,161,109,125,1,True
2942,7,Squirtle,Water,None,314,44,40,67,50,71,42,1,False
2943,51,Dugtrio,Ground,None,405,29,90,53,38,74,121,1,False
2944,44,Gloom,Grass,Poison,395,61,55,64,91,83,41,1,False
2945,29,Nidoran♀,Poison,None,275,60,42,60,32,45,36,1,False
2946,25,Pikachu,Electric,None,320,40,64,31,53,43,89,1,False
2947,7,Squirtle,Water,None,314,53,39,59,53,64,46,1,False
2948,12,Butterfree,Bug,Flying,395,58,38,62,87,83,67,1,False
2949,118,Goldeen,Water,None,320,40,75,68,28,44,65,1,False
2950,142,AerodactylMega Aerodactyl,Rock,Flying,615,88,138,84,75,82,148,1,False
2951,48,Venonat,Bug,Poison,305,63,57,59,33,52,41,1,False
2952,144,Articuno,Ice,Flying,580,88,85,107,94,124,82,1,True
2953,147,Dratini,Dragon,None,300,38,68,53,57,40,44,1,False
2954,119,Seaking,Water,None,450,86,82,73,59,85,65,1,False
2955,48,Venonat,Bug,Poison,305,66,50,55,44,57,33,1,False
2956,117,Seadra,Water,None,440,58,55,102,101,41,83,1,False
2957,102,Exeggcute,Grass,Psychic,325,58,42,74,51,55,45,1,False
2958,57,Primeape,Fighting,None,455,75,104,62,56,69,89,1,False
2959,1,Bulbasaur,Grass,Poison,318,48,48,51,38,57,76,1,False
2960,150,Mewtwo,Psychic,None,680,108,107,92,154,91,128,1,True
2961,22,Fearow,Normal,Flying,442,59,95,62,72,61,93,1,False
2962,27,Sandshrew,Ground,None,300,53,85,79,22,26,35,1,False
2963,138,Omanyte,Rock,Water,355,42,42,106,78,60,27,1,False
2964,140,Kabuto,Rock,Water,355,31,71,96,59,40,58,1,False
2965,69,Bellsprout,Grass,Poison,300,53,65,32,75,39,36,1,False
2966,42,Golbat,Poison,Flying,455,63,84,71,70,74,93,1,False
2967,135,Jolteon,Electric,None,525,61,58,55,119,96,136,1,False
2968,108,Lickitung,Normal,None,385,87,54,76,69,74,25,1,False
2969,34,Nidoking,Poison,Ground,505,86,97,79,88,64,91,1,False
2970,9,BlastoiseMega Blastoise,Water,None,630,71,109,126,144,110,70,1,False
2971,95,Onix,Rock,Ground,385,38,45,160,32,43,67,1,False
2972,82,Magneton,Electric,Steel,465,42,66,87,122,76,72,1,False
2973,115,Kangaskhan,Normal,None,490,107,83,81,39,84,96,1,False
2974,150,Mewtwo,Psychic,None,680,110,103,97,150,90,130,1,True
2975,105,Marowak,Ground,None,425,64,72,104,52,82,51,1,False
2976,96,Drowzee,Psychic,None,328,61,43,51,36,95,42,1,False
2977,78,Rapidash,Fire,None,500,59,96,75,76,80,114,1,False
2978,129,Magikarp,Water,None,200,26,6,50,13,16,89,1,False
2979,47,Parasect,Bug,Grass,405,59,90,91,62,78,25,1,False
2980,18,Pidgeot,Normal,Flying,479,88,80,79,62,76,94,1,False
2981,42,Golbat,Poison,Flying,455,72,79,67,71,75,91,1,False
2982,150,MewtwoMega Mewtwo X,Psychic,Fighting,780,105,188,101,160,107,119,1,True
2983,127,PinsirMega Pinsir,Bug,Flying,600,62,152,125,67,81,113,1,False
2984,26,Raichu,Electric,None,485,58,96,59,95,80,97,1,False
2985,142,AerodactylMega Aerodactyl,Rock,Flying,615,85,132,88,73,89,148,1,False
2986,55,Golduck,Water,None,500,75,92,72,97,70,94,1,False
2987,52,Meowth,Normal,None,290,45,35,39,41,42,88,1,False
2988,65,AlakazamMega Alakazam,Psychic,None,590,49,51,53,181,100,156,1,False
2989,142,AerodactylMega Aerodactyl,Rock,Flying,615,82,126,85,78,97,147,1,False
2990,70,Weepinbell,Grass,Poison,390,64,92,47,73,53,61,1,False
2991,149,Dragonite,Dragon,Flying,600,93,140,89,101,90,87,1,False
2992,60,Poliwag,Water,None,300,35,56,30,44,45,90,1,False
2993,146,Moltres,Fire,Flying,580,91,97,96,126,89,81,1,True
2994,131,Lapras,Water,Ice,535,124,80,90,75,102,64,1,False
2995,74,Geodude,Rock,Ground,300,44,79,88,33,31,25,1,False
2996,6,Charizard,Fire,Flying,534,76,79,85,110,84,100,1,False
2997,79,Slowpoke,Water,Psychic,315,92,61,65,34,42,21,1,False
2998,42,Golbat,Poison,Flying,455,75,93,64,60,79,84,1,False
2999,132,Ditto,Normal,None,288,36,52,46,45,56,53,1,False
3000,149,Dragonite,Dragon,Flying,600,99,132,85,99,102,83,1,False
3001,38,Ninetales,Fire,None,505,67,85,81,77,100,95,1,False
3002,88,Grimer,Poison,None,325,75,77,49,43,55,26,1,False
3003,137,Porygon,Normal,None,395,56,64,70,78,79,48,1,False
3004,87,Dewgong,Water,Ice,475,83,70,88,67,104,63,1,False
3005,102,Exeggcute,Grass,Psychic,325,55,32,86,54,51,47,1,False
3006,4,Charmander,Fire,None,309,36,57,49,63,39,65,1,False
3007,144,Articuno,Ice,Flying,580,91,77,97,96,135,84,1,True
3008,118,Goldeen,Water,None,320,49,62,62,38,42,67,1,False
3009,9,Blastoise,Water,None,530,83,86,97,78,98,88,1,False
3010,5,Charmeleon,Fire,None,405,55,68,62,80,56,84,1,False
3011,66,Machop,Fighting,None,305,61,83,58,35,44,24,1,False
3012,66,Machop,Fighting,None,305,63,84,59,29,37,33,1,False
3013,76,Golem,Rock,Ground,495,76,118,133,54,64,50,1,False
3014,24,Arbok,Poison,None,438,51,86,73,59,78,91,1,False
3015,26,Raichu,Electric,None,485,62,99,49,82,82,111,1,False
3016,78,Rapidash,Fire,None,500,65,104,77,80,71,103,1,False
3017,97,Hypno,Psychic,None,483,86,73,60,77,119,68,1,False
3018,101,Electrode,Electric,None,480,68,54,61,71,80,146,1,False
3019,16,Pidgey,Normal,Flying,251,39,53,44,30,29,56,1,False
3020,52,Meowth,Normal,None,290,45,35,37,33,42,98,1,False
3021,104,Cubone,Ground,None,320,45,55,96,35,45,44,1,False
3022,132,Ditto,Normal,None,288,42,58,46,43,53,46,1,False
3023,78,Rapidash,Fire,None,500,55,109,68,84,76,108,1,False
3024,94,Gengar,Ghost,Poison,500,64,58,66,135,69,108,1,False
3025,145,Zapdos,Electric,Flying,580,97,96,87,119,86,95,1,True
3026,18,PidgeotMega Pidgeot,Normal,Flying,579,74,81,77,136,88,123,1,False
3027,107,Hitmonchan,Fighting,None,455,56,96,69,42,116,76,1,False
3028,61,Poliwhirl,Water,None,385,66,59,64,55,56,85,1,False
3029,136,Flareon,Fire,None,525,61,124,66,104,102,68,1,False
3030,94,Gengar,Ghost,Poison,500,69,60,56,124,81,110,1,False
3031,39,Jigglypuff,Normal,Fairy,270,127,48,14,43,21,17,1,False
3032,149,Dragonite,Dragon,Flying,600,90,138,93,106,97,76,1,False
3033,26,Raichu,Electric,None,485,58,83,61,105,74,104,1,False
3034,111,Rhyhorn,Ground,Rock,345,79,79,100,20,33,34,1,False
3035,142,AerodactylMega Aerodactyl,Rock,Flying,615,89,130,77,63,98,158,1,False
3036,82,Magneton,Electric,Steel,465,43,59,90,125,74,74,1,False
3037,10,Caterpie,Bug,None,195,52,37,35,16,21,34,1,False
3038,75,Graveler,Rock,Ground,390,52,101,117,45,45,30,1,False
3039,65,Alakazam,Psychic,None,500,58,52,46,136,86,122,1,False
3040,101,Electrode,Electric,None,480,65,40,75,81,86,133,1,False
3041,91,Cloyster,Water,Ice,525,48,92,183,88,37,77,1,False
3042,117,Seadra,Water,None,440,59,76,88,88,37,92,1,False
3043,83,Farfetch'd,Normal,Flying,352,56,71,60,57,50,58,1,False
3044,27,Sandshrew,Ground,None,300,59,71,90,19,22,39,1,False
3045,151,Mew,Psychic,None,600,103,97,89,99,108,104,1,False
3046,111,Rhyhorn,Ground,Rock,345,83,78,101,30,36,17,1,False
3047,120,Staryu,Water,None,340,33,51,44,67,64,81,1,False
3048,144,Articuno,Ice,Flying,580,92,81,102,95,130,80,1,True
3049,90,Shellder,Water,None,305,26,63,97,43,28,48,1,False
3050,137,Porygon,Normal,None,395,57,60,74,79,84,41,1,False
3051,19,Rattata,Normal,None,253,23,52,45,17,31,85,1,False
3052,85,Dodrio,Normal,Flying,460,67,108,69,51,66,99,1,False
3053,80,SlowbroMega Slowbro,Water,Psychic,590,103,69,185,128,82,23,1,False
3054,134,Vaporeon,Water,None,525,136,65,53,106,105,60,1,False
3055,6,CharizardMega Charizard Y,Fire,Flying,634,73,97,77,153,123,111,1,False
3056,70,Weepinbell,Grass,Poison,390,60,88,53,89,51,49,1,False
3057,92,Gastly,Ghost,Poison,310,28,43,29,100,37,73,1,False
3058,63,Abra,Psychic,None,310,15,12,22,108,59,94,1,False
3059,114,Tangela,Grass,None,435,72,50,120,100,48,45,1,False
3060,150,MewtwoMega Mewtwo X,Psychic,Fighting,780,105,194,95,164,93,129,1,True
3061,139,Omastar,Rock,Water,495,76,64,117,122,62,54,1,False
3062,130,GyaradosMega Gyarados,Water,Dark,640,97,156,103,72,135,77,1,False
3063,27,Sandshrew,Ground,None,300,57,79,86,16,24,38,1,False
3064,82,Magneton,Electric,Steel,465,54,49,97,122,72,71,1,False
3065,116,Horsea,Water,None,295,43,34,70,76,21,51,1,False
3066,7,Squirtle,Water,None,314,48,41,68,45,59,53,1,False
3067,52,Meowth,Normal,None,290,49,45,36,46,32,82,1,False
3068,25,Pikachu,Electric,None,320,38,51,46,60,39,86,1,False
3069,101,Electrode,Electric,None,480,53,46,77,85,89,130,1,False
3070,129,Magikarp,Water,None,200,10,14,57,20,21,78,1,False
3071,89,Muk,Poison,None,500,99,108,67,73,112,41,1,False
3072,140,Kabuto,Rock,Water,355,21,80,83,62,44,65,1,False
3073,7,Squirtle,Water,None,314,49,37,64,53,71,40,1,False
3074,135,Jolteon,Electric,None,525,67,63,64,100,98,133,1,False
3075,108,Lickitung,Normal,None,385,91,54,81,57,68,34,1,False
3076,11,Metapod,Bug,None,205,53,10,55,34,27,26,1,False
3077,33,Nidorino,Poison,None,365,59,81,52,60,49,64,1,False
3078,16,Pidgey,Normal,Flying,251,42,51,32,37,30,59,1,False
3079,6,CharizardMega Charizard Y,Fire,Flying,634,79,94,84,157,121,99,1,False
3080,8,Wartortle,Water,None,405,55,64,82,69,77,58,1,False
3081,36,Clefable,Fairy,None,483,98,63,79,93,90,60,1,False
3082,106,Hitmonlee,Fighting,None,455,45,107,56,37,117,93,1,False
3083,65,Alakazam,Psychic,None,500,56,41,50,136,90,127,1,False
3084,80,SlowbroMega Slowbro,Water,Psychic,590,87,84,177,121,85,36,1,False
3085,78,Rapidash,Fire,None,500,57,97,74,76,80,116,1,False
3086,149,Dragonite,Dragon,Flying,600,82,135,105,98,105,75,1,False
3087,79,Slowpoke,Water,Psychic,315,87,55,70,43,40,20,1,False
3088,149,Dragonite,Dragon,Flying,600,103,127,97,102,95,76,1,False
3089,52,Meowth,Normal,None,290,44,49,31,45,41,80,1,False
3090,77,Ponyta,Fire,None,410,46,87,51,71,59,96,1,False
3091,113,Chansey,Normal,None,450,243,12,1,42,105,48,1,False
3092,80,Slowbro,Water,Psychic,490,102,71,110,100,75,32,1,False
3093,37,Vulpix,Fire,None,299,43,34,30,52,74,66,1,False
3094,73,Tentacruel,Water,Poison,515,87,76,67,72,114,99,1,False
3095,105,Marowak,Ground,None,425,60,80,121,48,75,41,1,False
3096,27,Sandshrew,Ground,None,300,45,83,92,16,28,36,1,False
3097,1,Bulbasaur,Grass,Poison,318,42,51,42,76,68,39,1,False
3098,100,Voltorb,Electric,None,330,49,22,58,44,64,93,1,False
3099,29,Nidoran♀,Poison,None,275,55,54,54,32,37,43,1,False
3100,138,Omanyte,Rock,Water,355,32,39,99,93,58,34,1,False
3101,75,Graveler,Rock,Ground,390,46,104,118,49,43,30,1,False
3102,59,Arcanine,Fire,None,555,94,120,74,109,72,86,1,False
3103,145,Zapdos,Electric,Flying,580,84,83,88,130,97,98,1,True
3104,115,Kangaskhan,Normal,None,490,99,94,81,42,81,93,1,False
3105,70,Weepinbell,Grass,Poison,390,65,95,54,80,48,48,1,False
3106,85,Dodrio,Normal,Flying,460,66,100,66,68,60,100,1,False
3107,51,Dugtrio,Ground,None,405,25,87,54,59,61,119,1,False
3108,148,Dragonair,Dragon,None,420,61,88,60,74,78,59,1,False
3109,75,Graveler,Rock,Ground,390,49,101,119,44,52,25,1,False
3110,92,Gastly,Ghost,Poison,310,21,35,36,104,41,73,1,False
3111,28,Sandslash,Ground,None,450,81,107,117,41,49,55,1,False
3112,29,Nidoran♀,Poison,None,275,52,51,59,35,31,47,1,False
3113,57,Primeape,Fighting,None,455,60,100,67,65,72,91,1,False
3114,12,Butterfree,Bug,Flying,395,62,51,48,87,80,67,1,False
3115,27,Sandshrew,Ground,None,300,58,83,73,25,28,33,1,False
3116,65,Alakazam,Psychic,None,500,48,54,51,142,93,112,1,False
3117,67,Machoke,Fighting,None,405,72,94,77,48,60,54,1,False
3118,30,Nidorina,Poison,None,365,77,62,77,51,51,47,1,False
3119,59,Arcanine,Fire,None,555,87,113,85,102,81,87,1,False
3120,81,Magnemite,Electric,Steel,325,19,47,80,89,50,40,1,False
3121,43,Oddish,Grass,Poison,320,50,52,55,68,67,28,1,False
3122,124,Jynx,Ice,Psychic,455,67,49,38,112,99,90,1,False
3123,125,Electabuzz,Electric,None,490,62,77,50,99,88,114,1,False
3124,60,Poliwag,Water,None,300,41,43,45,46,41,84,1,False
3125,65,AlakazamMega Alakazam,Psychic,None,590,61,60,60,169,95,145,1,False
3126,65,AlakazamMega Alakazam,Psychic,None,590,52,51,61,178,93,155,1,False
3127,103,Exeggutor,Grass,Psychic,520,89,90,88,132,68,53,1,False
3128,68,Machamp,Fighting,None,505,87,139,79,62,89,49,1,False
3129,94,GengarMega Gengar,Ghost,Poison,600,62,58,73,177,93,137,1,False
3130,70,Weepinbell,Grass,Poison,390,59,91,52,80,43,65,1,False
3131,77,Ponyta,Fire,None,410,59,80,51,66,60,94,1,False
3132,62,Poliwrath,Water,Fighting,510,80,95,100,63,95,77,1,False
3133,149,Dragonite,Dragon,Flying,600,93,124,102,104,97,80,1,False
3134,150,MewtwoMega Mewtwo Y,Psychic,None,780,99,144,76,196,125,140,1,True
3135,76,Golem,Rock,Ground,495,75,120,126,52,70,52,1,False
3136,47,Parasect,Bug,Grass,405,64,90,86,57,73,35,1,False
3137,34,Nidoking,Poison,Ground,505,76,107,74,80,79,89,1,False
3138,125,Electabuzz,Electric,None,490,59,81,55,98,95,102,1,False
3139,142,AerodactylMega Aerodactyl,Rock,Flying,615,76,137,78,78,105,141,1,False
3140,73,Tentacruel,Water,Poison,515,77,77,59,78,114,110,1,False
3141,121,Starmie,Water,Psychic,520,62,78,78,105,86,111,1,False
3142,127,PinsirMega Pinsir,Bug,Flying,600,65,153,116,67,95,104,1,False
3143,122,Mr. Mime,Psychic,Fairy,460,41,45,64,100,115,95,1,False
3144,83,Farfetch'd,Normal,Flying,352,52,61,56,57,58,68,1,False
3145,80,SlowbroMega Slowbro,Water,Psychic,590,99,73,179,139,77,23,1,False
3146,54,Psyduck,Water,None,320,48,51,44,63,57,57,1,False
3147,119,Seaking,Water,None,450,81,99,55,56,86,73,1,False
3148,47,Parasect,Bug,Grass,405,68,90,83,53,77,34,1,False
3149,22,Fearow,Normal,Flying,442,65,90,58,59,75,95,1,False
3150,77,Ponyta,Fire,None,410,55,77,51,71,64,92,1,False
3151,129,Magikarp,Water,None,200,8,14,57,16,27,78,1,False
3152,147,Dratini,Dragon,None,300,35,61,55,43,49,57,1,False
3153,117,Seadra,Water,None,440,54,57,97,91,57,84,1,False
3154,80,Slowbro,Water,Psychic,490,99,73,110,102,85,21,1,False
3155,89,Muk,Poison,None,500,97,99,80,58,105,61,1,False
3156,4,Charmander,Fire,None,309,46,54,36,59,44,70,1,False
3157,46,Paras,Bug,Grass,285,34,75,55,39,60,22,1,False
3158,23,Ekans,Poison,None,288,33,54,48,46,52,55,1,False
3159,129,Magikarp,Water,None,200,15,14,57,13,21,80,1,False
3160,38,Ninetales,Fire,None,505,84,72,74,77,99,99,1,False
3161,68,Machamp,Fighting,None,505,88,135,70,69,91,52,1,False
3162,135,Jolteon,Electric,None,525,73,57,66,108,85,136,1,False
3163,87,Dewgong,Water,Ice,475,80,74,75,74,102,70,1,False
3164,46,Paras,Bug,Grass,285,30,62,61,52,53,27,1,False
3165,8,Wartortle,Water,None,405,50,69,79,75,79,53,1,False
3166,15,Beedrill,Bug,Poison,395,64,94,30,36,87,84,1,False
3167,131,Lapras,Water,Ice,535,128,77,81,88,102,59,1,False
3168,38,Ninetales,Fire,None,505,67,73,78,88,102,97,1,False
3169,15,Beedrill,Bug,Poison,395,57,94,36,44,87,77,1,False
3170,130,GyaradosMega Gyarados,Water,Dark,640,96,145,110,73,136,80,1,False
3171,147,Dratini,Dragon,None,300,34,65,46,61,49,45,1,False
3172,46,Paras,Bug,Grass,285,27,75,55,48,64,16,1,False
3173,125,Electabuzz,Electric,None,490,57,87,58,90,84,114,1,False
3174,68,Machamp,Fighting,None,505,91,138,79,67,76,54,1,False
3175,124,Jynx,Ice,Psychic,455,62,53,34,113,102,91,1,False
3176,43,Oddish,Grass,Poison,320,35,57,60,75,64,29,1,False
3177,72,Tentacool,Water,Poison,335,34,34,36,58,102,71,1,False
3178,128,Tauros,Normal,None,490,76,104,107,36,61,106,1,False
3179,87,Dewgong,Water,Ice,475,87,65,83,71,98,71,1,False
3180,127,PinsirMega Pinsir,Bug,Flying,600,59,162,119,58,97,105,1,False
3181,99,Kingler,Water,None,475,61,137,106,55,39,77,1,False
3182,35,Clefairy,Fairy,None,323,67,43,55,61,66,31,1,False
3183,80,Slowbro,Water,Psychic,490,96,83,109,95,82,25,1,False
3184,114,Tangela,Grass,None,435,73,58,121,92,31,60,1,False
3185,20,Raticate,Normal,None,413,48,82,55,55,74,99,1,False
3186,143,Snorlax,Normal,None,540,160,118,66,58,112,26,1,False
3187,143,Snorlax,Normal,None,540,164,102,55,67,116,36,1,False
3188,137,Porygon,Normal,None,395,71,59,70,88,71,36,1,False
3189,33,Nidorino,Poison,None,365,57,64,58,59,54,73,1,False
3190,86,Seel,Water,None,325,59,47,48,56,75,40,1,False
3191,8,Wartortle,Water,None,405,56,60,85,66,74,64,1,False
3192,101,Electrode,Electric,None,480,65,41,69,89,80,136,1,False
3193,142,Aerodactyl,Rock,Flying,515,85,110,55,65,70,130,1,False
3194,96,Drowzee,Psychic,None,328,51,48,56,35,94,44,1,False
3195,142,AerodactylMega Aerodactyl,Rock,Flying,615,85,139,86,67,97,141,1,False
3196,105,Marowak,Ground,None,425,61,81,114,45,82,42,1,False
3197,82,Magneton,Electric,Steel,465,44,63,99,123,64,72,1,False
3198,15,BeedrillMega Beedrill,Bug,Poison,495,66,145,46,10,79,149,1,False
3199,108,Lickitung,Normal,None,385,97,45,65,70,81,27,1,False
3200,16,Pidgey,Normal,Flying,251,41,44,45,39,27,55,1,False
3201,78,Rapidash,Fire,None,500,61,111,63,75,84,106,1,False
3202,15,Beedrill,Bug,Poison,395,69,92,33,44,81,76,1,False
3203,123,Scyther,Bug,Flying,500,67,106,89,54,74,110,1,False
3204,70,Weepinbell,Grass,Poison,390,73,83,42,94,53,45,1,False
3205,53,Persian,Normal,None,440,63,77,65,68,58,109,1,False
3206,144,Articuno,Ice,Flying,580,81,94,106,100,119,80,1,True
3207,68,Machamp,Fighting,None,505,87,133,84,71,78,52,1,False
3208,125,Electabuzz,Electric,None,490,60,87,60,103,89,91,1,False
3209,94,GengarMega Gengar,Ghost,Poison,600,58,59,73,165,104,141,1,False
3210,52,Meowth,Normal,None,290,45,55,28,42,32,88,1,False
3211,63,Abra,Psychic,None,310,35,12,12,113,50,88,1,False
3212,119,Seaking,Water,None,450,89,88,63,64,81,65,1,False
3213,3,Venusaur,Grass,Poison,525,73,82,82,104,101,83,1,False
3214,95,Onix,Rock,Ground,385,36,49,152,30,44,74,1,False
3215,54,Psyduck,Water,None,320,56,42,41,74,58,49,1,False
3216,143,Snorlax,Normal,None,540,152,111,59,77,108,33,1,False
3217,19,Rattata,Normal,None,253,26,52,39,27,39,70,1,False
3218,15,BeedrillMega Beedrill,Bug,Poison,495,71,146,42,23,80,133,1,False
3219,103,Exeggutor,Grass,Psychic,520,104,96,90,126,61,43,1,False
3220,33,Nidorino,Poison,None,365,68,80,50,47,54,66,1,False
3221,105,Marowak,Ground,None,425,59,80,106,42,91,47,1,False
3222,34,Nidoking,Poison,Ground,505,85,96,73,92,78,81,1,False
3223,48,Venonat,Bug,Poison,305,66,50,44,43,62,40,1,False
3224,38,Ninetales,Fire,None,505,74,73,83,79,99,97,1,False
3225,13,Weedle,Bug,Poison,195,45,32,27,20,21,50,1,False
3226,128,Tauros,Normal,None,490,80,107,97,29,74,103,1,False
3227,109,Koffing,Poison,None,340,38,62,86,70,50,34,1,False
3228,45,Vileplume,Grass,Poison,490,69,76,87,118,90,50,1,False
3229,58,Growlithe,Fire,None,350,54,64,43,63,59,67,1,False
3230,18,PidgeotMega Pidgeot,Normal,Flying,579,90,71,84,130,84,120,1,False
3231,35,Clefairy,Fairy,None,323,65,50,51,55,64,38,1,False
3232,107,Hitmonchan,Fighting,None,455,53,109,83,25,106,79,1,False
3233,44,Gloom,Grass,Poison,395,58,64,70,80,71,52,1,False
3234,92,Gastly,Ghost,Poison,310,25,36,34,105,29,81,1,False
3235,8,Wartortle,Water,None,405,52,72,74,61,82,64,1,False
3236,6,Charizard,Fire,Flying,534,84,81,75,99,92,103,1,False
3237,72,Tentacool,Water,Poison,335,45,41,39,53,91,66,1,False
3238,128,Tauros,Normal,None,490,73,96,87,50,73,111,1,False
3239,114,Tangela,Grass,None,435,75,49,115,108,33,55,1,False
3240,30,Nidorina,Poison,None,365,72,57,77,50,44,65,1,False
3241,69,Bellsprout,Grass,Poison,300,59,71,29,70,23,48,1,False
3242,51,Dugtrio,Ground,None,405,32,84,38,53,71,127,1,False
3243,121,Starmie,Water,Psychic,520,66,78,78,92,95,111,1,False
3244,46,Paras,Bug,Grass,285,36,73,56,38,55,27,1,False
3245,142,AerodactylMega Aerodactyl,Rock,Flying,615,66,142,94,73,94,146,1,False
3246,73,Tentacruel,Water,Poison,515,67,70,68,78,130,102,1,False
3247,90,Shellder,Water,None,305,36,65,91,42,24,47,1,False
3248,145,Zapdos,Electric,Flying,580,92,97,85,129,83,94,1,True
3249,104,Cubone,Ground,None,320,56,43,87,49,52,33,1,False
